Species,Replicate,SubjectNum arg,ArgAntDensity,Survival Time,Status (Alive/Dead)
M_antarcticum,1,25,40,24,1
M_antarcticum,1,26,40,24,1
M_antarcticum,1,27,40,24,1
M_antarcticum,1,28,40,24,1
M_antarcticum,1,29,40,24,1
M_antarcticum,1,30,40,24,1
M_antarcticum,1,31,40,24,1
M_antarcticum,1,32,40,24,1
M_antarcticum,1,33,40,24,1
M_antarcticum,1,34,40,24,1
M_antarcticum,1,35,40,24,1
M_antarcticum,1,36,40,24,1
M_antarcticum,1,37,40,24,1
M_antarcticum,1,38,40,24,1
M_antarcticum,1,39,40,24,1
M_antarcticum,1,40,40,24,1
M_antarcticum,2,1,40,1,1
M_antarcticum,2,2,40,1,1
M_antarcticum,2,3,40,1,1
M_antarcticum,2,4,40,1,1
M_antarcticum,2,5,40,1,1
M_antarcticum,2,6,40,1,1
M_antarcticum,2,7,40,4,1
M_antarcticum,2,8,40,4,1
M_antarcticum,2,9,40,4,1
M_antarcticum,2,10,40,4,1
M_antarcticum,2,11,40,4,1
M_antarcticum,2,12,40,4,1
M_antarcticum,2,13,40,4,1
M_antarcticum,2,14,40,4,1
M_antarcticum,2,15,40,4,1
M_antarcticum,2,16,40,24,1
M_antarcticum,2,17,40,24,1
M_antarcticum,2,18,40,24,1
M_antarcticum,2,19,40,24,1
M_antarcticum,2,20,40,24,1
M_antarcticum,2,21,40,24,1
M_antarcticum,2,22,40,24,1
M_antarcticum,2,23,40,24,1
M_antarcticum,2,24,40,24,1
M_antarcticum,2,25,40,24,1
M_antarcticum,2,26,40,24,1
M_antarcticum,2,27,40,24,1
M_antarcticum,2,28,40,24,1
M_antarcticum,2,29,40,24,1
M_antarcticum,2,30,40,24,1
M_antarcticum,2,31,40,24,1
M_antarcticum,2,32,40,24,1
M_antarcticum,2,33,40,24,1
M_antarcticum,2,34,40,24,1
M_antarcticum,2,35,40,24,1
M_antarcticum,2,36,40,24,1
M_antarcticum,2,37,40,24,1
M_antarcticum,2,38,40,24,1
M_antarcticum,2,39,40,24,1
M_antarcticum,2,40,40,24,1
M_antarcticum,3,1,40,1,1
M_antarcticum,3,2,40,1,1
M_antarcticum,3,3,40,1,1
M_antarcticum,3,4,40,1,1
M_antarcticum,3,5,40,1,1
M_antarcticum,3,6,40,1,1
M_antarcticum,3,7,40,4,1
M_antarcticum,3,8,40,4,1
M_antarcticum,3,9,40,4,1
M_antarcticum,3,10,40,4,1
M_antarcticum,3,11,40,4,1
M_antarcticum,3,12,40,4,1
M_antarcticum,3,13,40,4,1
M_antarcticum,3,14,40,24,1
M_antarcticum,3,15,40,24,1
M_antarcticum,3,16,40,24,1
M_antarcticum,3,17,40,24,1
M_antarcticum,3,18,40,24,1
M_antarcticum,3,19,40,24,1
M_antarcticum,3,20,40,24,1
M_antarcticum,3,21,40,24,1
M_antarcticum,3,22,40,24,1
M_antarcticum,3,23,40,24,1
M_antarcticum,3,24,40,24,1
M_antarcticum,3,25,40,24,1
M_antarcticum,3,26,40,24,1
M_antarcticum,3,27,40,24,1
M_antarcticum,3,28,40,24,1
M_antarcticum,3,29,40,24,1
M_antarcticum,3,30,40,24,1
M_antarcticum,3,31,40,24,1
M_antarcticum,3,32,40,24,1
M_antarcticum,3,33,40,24,1
M_antarcticum,3,34,40,24,1
M_antarcticum,3,35,40,24,1
M_antarcticum,3,36,40,24,0
M_antarcticum,3,37,40,24,0
M_antarcticum,3,38,40,24,0
M_antarcticum,3,39,40,24,0
M_antarcticum,3,40,40,24,0
M_antarcticum,4,1,40,1,1
M_antarcticum,4,2,40,1,1
M_antarcticum,4,3,40,1,1
M_antarcticum,4,4,40,1,1
M_antarcticum,4,5,40,1,1
M_antarcticum,4,6,40,1,1
M_antarcticum,4,7,40,1,1
M_antarcticum,4,8,40,1,1
M_antarcticum,4,9,40,4,1
M_antarcticum,4,10,40,4,1
M_antarcticum,4,11,40,4,1
M_antarcticum,4,12,40,4,1
M_antarcticum,4,13,40,4,1
M_antarcticum,4,14,40,4,1
M_antarcticum,4,15,40,24,1
M_antarcticum,4,16,40,24,1
M_antarcticum,4,17,40,24,1
M_antarcticum,4,18,40,24,1
M_antarcticum,4,19,40,24,1
M_antarcticum,4,20,40,24,1
M_antarcticum,4,21,40,24,1
M_antarcticum,4,22,40,24,1
M_antarcticum,4,23,40,24,1
M_antarcticum,4,24,40,24,1
M_antarcticum,4,25,40,24,1
M_antarcticum,4,26,40,24,1
M_antarcticum,4,27,40,24,1
M_antarcticum,4,28,40,24,1
M_antarcticum,4,29,40,24,1
M_antarcticum,4,30,40,24,1
M_antarcticum,4,31,40,24,1
M_antarcticum,4,32,40,24,1
M_antarcticum,4,33,40,24,1
M_antarcticum,4,34,40,24,1
M_antarcticum,4,35,40,24,1
M_antarcticum,4,36,40,24,1
M_antarcticum,4,37,40,24,1
M_antarcticum,4,38,40,24,1
M_antarcticum,4,39,40,24,1
M_antarcticum,4,40,40,24,0
M_antarcticum,5,1,40,1,1
M_antarcticum,5,2,40,1,1
M_antarcticum,5,3,40,1,1
M_antarcticum,5,4,40,1,1
M_antarcticum,5,5,40,1,1
M_antarcticum,5,6,40,1,1
M_antarcticum,5,7,40,1,1
M_antarcticum,5,8,40,1,1
M_antarcticum,5,9,40,1,1
M_antarcticum,5,10,40,1,1
M_antarcticum,5,11,40,1,1
M_antarcticum,5,12,40,1,1
M_antarcticum,5,13,40,1,1
M_antarcticum,5,14,40,1,1
M_antarcticum,5,15,40,1,1
M_antarcticum,5,16,40,1,1
M_antarcticum,5,17,40,1,1
M_antarcticum,5,18,40,1,1
M_antarcticum,5,19,40,1,1
M_antarcticum,5,20,40,1,1
M_antarcticum,5,21,40,1,1
M_antarcticum,5,22,40,1,1
M_antarcticum,5,23,40,1,1
M_antarcticum,5,24,40,4,1
M_antarcticum,5,25,40,4,1
M_antarcticum,5,26,40,4,1
M_antarcticum,5,27,40,4,1
M_antarcticum,5,28,40,4,1
M_antarcticum,5,29,40,4,1
M_antarcticum,5,30,40,24,1
M_antarcticum,5,31,40,24,1
M_antarcticum,5,32,40,24,1
M_antarcticum,5,33,40,24,1
M_antarcticum,5,34,40,24,1
M_antarcticum,5,35,40,24,1
M_antarcticum,5,36,40,24,1
M_antarcticum,5,37,40,24,1
M_antarcticum,5,38,40,24,1
M_antarcticum,5,39,40,24,1
M_antarcticum,5,40,40,24,1
M_antarcticum,6,1,40,1,1
M_antarcticum,6,2,40,1,1
M_antarcticum,6,3,40,1,1
M_antarcticum,6,4,40,1,1
M_antarcticum,6,5,40,1,1
M_antarcticum,6,6,40,1,1
M_antarcticum,6,7,40,1,1
M_antarcticum,6,8,40,1,1
M_antarcticum,6,9,40,1,1
M_antarcticum,6,10,40,1,1
M_antarcticum,6,11,40,1,1
M_antarcticum,6,12,40,1,1
M_antarcticum,6,13,40,1,1
M_antarcticum,6,14,40,4,1
M_antarcticum,6,15,40,4,1
M_antarcticum,6,16,40,4,1
M_antarcticum,6,17,40,4,1
M_antarcticum,6,18,40,4,1
M_antarcticum,6,19,40,4,1
M_antarcticum,6,20,40,4,1
M_antarcticum,6,21,40,4,1
M_antarcticum,6,22,40,4,1
M_antarcticum,6,23,40,4,1
M_antarcticum,6,24,40,4,1
M_antarcticum,6,25,40,4,1
M_antarcticum,6,26,40,4,1
M_antarcticum,6,27,40,4,1
M_antarcticum,6,28,40,4,1
M_antarcticum,6,29,40,24,1
M_antarcticum,6,30,40,24,1
M_antarcticum,6,31,40,24,1
M_antarcticum,6,32,40,24,1
M_antarcticum,6,33,40,24,1
M_antarcticum,6,34,40,24,1
M_antarcticum,6,35,40,24,1
M_antarcticum,6,36,40,24,1
M_antarcticum,6,37,40,24,1
M_antarcticum,6,38,40,24,1
M_antarcticum,6,39,40,24,1
M_antarcticum,6,40,40,24,1
M_antarcticum,1,1,80,1,1
M_antarcticum,1,2,80,1,1
M_antarcticum,1,3,80,1,1
M_antarcticum,1,4,80,1,1
M_antarcticum,1,5,80,1,1
M_antarcticum,1,6,80,1,1
M_antarcticum,1,7,80,1,1
M_antarcticum,1,8,80,4,1
M_antarcticum,1,9,80,4,1
M_antarcticum,1,10,80,4,1
M_antarcticum,1,11,80,4,1
M_antarcticum,1,12,80,4,1
M_antarcticum,1,13,80,4,1
M_antarcticum,1,14,80,4,1
M_antarcticum,1,15,80,4,1
M_antarcticum,1,16,80,4,1
M_antarcticum,1,17,80,4,1
M_antarcticum,1,18,80,4,1
M_antarcticum,1,19,80,4,1
M_antarcticum,1,20,80,4,1
M_antarcticum,1,21,80,4,1
M_antarcticum,1,22,80,4,1
M_antarcticum,1,23,80,4,1
M_antarcticum,1,24,80,4,1
M_antarcticum,1,25,80,4,1
M_antarcticum,1,26,80,4,1
M_antarcticum,1,27,80,4,1
M_antarcticum,1,28,80,4,1
M_antarcticum,1,29,80,4,1
M_antarcticum,1,30,80,4,1
M_antarcticum,1,31,80,4,1
M_antarcticum,1,32,80,4,1
M_antarcticum,1,33,80,4,1
M_antarcticum,1,34,80,4,1
M_antarcticum,1,35,80,4,1
M_antarcticum,1,36,80,4,1
M_antarcticum,1,37,80,4,1
M_antarcticum,1,38,80,4,1
M_antarcticum,1,39,80,4,1
M_antarcticum,1,40,80,4,1
M_antarcticum,1,41,80,4,1
M_antarcticum,1,42,80,4,1
M_antarcticum,1,43,80,4,1
M_antarcticum,1,44,80,4,1
M_antarcticum,1,45,80,4,1
M_antarcticum,1,46,80,24,1
M_antarcticum,1,47,80,24,1
M_antarcticum,1,48,80,24,1
M_antarcticum,1,49,80,24,1
M_antarcticum,1,50,80,24,1
M_antarcticum,1,51,80,24,1
M_antarcticum,1,52,80,24,1
M_antarcticum,1,53,80,24,1
M_antarcticum,1,54,80,24,1
M_antarcticum,1,55,80,24,1
M_antarcticum,1,56,80,24,1
M_antarcticum,1,57,80,24,1
M_antarcticum,1,58,80,24,1
M_antarcticum,1,59,80,24,1
M_antarcticum,1,60,80,24,1
M_antarcticum,1,61,80,24,1
M_antarcticum,1,62,80,24,1
M_antarcticum,1,63,80,24,1
M_antarcticum,1,64,80,24,1
M_antarcticum,1,65,80,24,1
M_antarcticum,1,66,80,24,1
M_antarcticum,1,67,80,24,1
M_antarcticum,1,68,80,24,1
M_antarcticum,1,69,80,24,1
M_antarcticum,1,70,80,24,1
M_antarcticum,1,71,80,24,1
M_antarcticum,1,72,80,24,1
M_antarcticum,1,73,80,24,1
M_antarcticum,1,74,80,24,1
M_antarcticum,1,75,80,24,1
M_antarcticum,1,76,80,24,1
M_antarcticum,1,77,80,24,1
M_antarcticum,1,78,80,24,1
M_antarcticum,1,79,80,24,0
M_antarcticum,1,80,80,24,0
M_antarcticum,2,1,80,1,1
M_antarcticum,2,2,80,1,1
M_antarcticum,2,3,80,1,1
M_antarcticum,2,4,80,1,1
M_antarcticum,2,5,80,1,1
M_antarcticum,2,6,80,1,1
M_antarcticum,2,7,80,1,1
M_antarcticum,2,8,80,1,1
M_antarcticum,2,9,80,1,1
M_antarcticum,2,10,80,1,1
M_antarcticum,2,11,80,1,1
M_antarcticum,2,12,80,1,1
M_antarcticum,2,13,80,1,1
M_antarcticum,2,14,80,4,1
M_antarcticum,2,15,80,4,1
M_antarcticum,2,16,80,4,1
M_antarcticum,2,17,80,4,1
M_antarcticum,2,18,80,4,1
M_antarcticum,2,19,80,4,1
M_antarcticum,2,20,80,4,1
M_antarcticum,2,21,80,4,1
M_antarcticum,2,22,80,4,1
M_antarcticum,2,23,80,4,1
M_antarcticum,2,24,80,4,1
M_antarcticum,2,25,80,4,1
M_antarcticum,2,26,80,4,1
M_antarcticum,2,27,80,4,1
M_antarcticum,2,28,80,24,1
M_antarcticum,2,29,80,24,1
M_antarcticum,2,30,80,24,1
M_antarcticum,2,31,80,24,1
M_antarcticum,2,32,80,24,1
M_antarcticum,2,33,80,24,1
M_antarcticum,2,34,80,24,1
M_antarcticum,2,35,80,24,1
M_antarcticum,2,36,80,24,1
M_antarcticum,2,37,80,24,1
M_antarcticum,2,38,80,24,1
M_antarcticum,2,39,80,24,1
M_antarcticum,2,40,80,24,1
M_antarcticum,2,41,80,24,1
M_antarcticum,2,42,80,24,1
M_antarcticum,2,43,80,24,1
M_antarcticum,2,44,80,24,1
M_antarcticum,2,45,80,24,1
M_antarcticum,2,46,80,24,1
M_antarcticum,2,47,80,24,1
M_antarcticum,2,48,80,24,1
M_antarcticum,2,49,80,24,1
M_antarcticum,2,50,80,24,1
M_antarcticum,2,51,80,24,1
M_antarcticum,2,52,80,24,1
M_antarcticum,2,53,80,24,1
M_antarcticum,2,54,80,24,1
M_antarcticum,2,55,80,24,1
M_antarcticum,2,56,80,24,1
M_antarcticum,2,57,80,24,1
M_antarcticum,2,58,80,24,1
M_antarcticum,2,59,80,24,1
M_antarcticum,2,60,80,24,1
M_antarcticum,2,61,80,24,1
M_antarcticum,2,62,80,24,1
M_antarcticum,2,63,80,24,1
M_antarcticum,2,64,80,24,1
M_antarcticum,2,65,80,24,1
M_antarcticum,2,66,80,24,1
M_antarcticum,2,67,80,24,1
M_antarcticum,2,68,80,24,1
M_antarcticum,2,69,80,24,1
M_antarcticum,2,70,80,24,0
M_antarcticum,2,71,80,24,0
M_antarcticum,2,72,80,24,0
M_antarcticum,2,73,80,24,0
M_antarcticum,2,74,80,24,0
M_antarcticum,2,75,80,24,0
M_antarcticum,2,76,80,24,0
M_antarcticum,2,77,80,24,0
M_antarcticum,2,78,80,24,0
M_antarcticum,2,79,80,24,0
M_antarcticum,2,80,80,24,0
M_antarcticum,3,1,80,1,1
M_antarcticum,3,2,80,1,1
M_antarcticum,3,3,80,1,1
M_antarcticum,3,4,80,1,1
M_antarcticum,3,5,80,1,1
M_antarcticum,3,6,80,1,1
M_antarcticum,3,7,80,1,1
M_antarcticum,3,8,80,1,1
M_antarcticum,3,9,80,1,1
M_antarcticum,3,10,80,1,1
M_antarcticum,3,11,80,1,1
M_antarcticum,3,12,80,1,1
M_antarcticum,3,13,80,1,1
M_antarcticum,3,14,80,1,1
M_antarcticum,3,15,80,1,1
M_antarcticum,3,16,80,1,1
M_antarcticum,3,17,80,1,1
M_antarcticum,3,18,80,4,1
M_antarcticum,3,19,80,4,1
M_antarcticum,3,20,80,4,1
M_antarcticum,3,21,80,4,1
M_antarcticum,3,22,80,4,1
M_antarcticum,3,23,80,4,1
M_antarcticum,3,24,80,4,1
M_antarcticum,3,25,80,4,1
M_antarcticum,3,26,80,4,1
M_antarcticum,3,27,80,4,1
M_antarcticum,3,28,80,4,1
M_antarcticum,3,29,80,4,1
M_antarcticum,3,30,80,4,1
M_antarcticum,3,31,80,4,1
M_antarcticum,3,32,80,4,1
M_antarcticum,3,33,80,4,1
M_antarcticum,3,34,80,4,1
M_antarcticum,3,35,80,4,1
M_antarcticum,3,36,80,4,1
M_antarcticum,3,37,80,4,1
M_antarcticum,3,38,80,4,1
M_antarcticum,3,39,80,4,1
M_antarcticum,3,40,80,4,1
M_antarcticum,3,41,80,4,1
M_antarcticum,3,42,80,4,1
M_antarcticum,3,43,80,4,1
M_antarcticum,3,44,80,4,1
M_antarcticum,3,45,80,4,1
M_antarcticum,3,46,80,4,1
M_antarcticum,3,47,80,4,1
M_antarcticum,3,48,80,4,1
M_antarcticum,3,49,80,4,1
M_antarcticum,3,50,80,24,1
M_antarcticum,3,51,80,24,1
M_antarcticum,3,52,80,24,1
M_antarcticum,3,53,80,24,1
M_antarcticum,3,54,80,24,1
M_antarcticum,3,55,80,24,1
M_antarcticum,3,56,80,24,1
M_antarcticum,3,57,80,24,1
M_antarcticum,3,58,80,24,1
M_antarcticum,3,59,80,24,1
M_antarcticum,3,60,80,24,1
M_antarcticum,3,61,80,24,1
M_antarcticum,3,62,80,24,1
M_antarcticum,3,63,80,24,1
M_antarcticum,3,64,80,24,1
M_antarcticum,3,65,80,24,1
M_antarcticum,3,66,80,24,1
M_antarcticum,3,67,80,24,1
M_antarcticum,3,68,80,24,1
M_antarcticum,3,69,80,24,1
M_antarcticum,3,70,80,24,1
M_antarcticum,3,71,80,24,1
M_antarcticum,3,72,80,24,1
M_antarcticum,3,73,80,24,1
M_antarcticum,3,74,80,24,1
M_antarcticum,3,75,80,24,1
M_antarcticum,3,76,80,24,1
M_antarcticum,3,77,80,24,0
M_antarcticum,3,78,80,24,0
M_antarcticum,3,79,80,24,0
M_antarcticum,3,80,80,24,0
M_antarcticum,4,1,80,1,1
M_antarcticum,4,2,80,1,1
M_antarcticum,4,3,80,1,1
M_antarcticum,4,4,80,1,1
M_antarcticum,4,5,80,1,1
M_antarcticum,4,6,80,1,1
M_antarcticum,4,7,80,1,1
M_antarcticum,4,8,80,1,1
M_antarcticum,4,9,80,1,1
M_antarcticum,4,10,80,1,1
M_antarcticum,4,11,80,4,1
M_antarcticum,4,12,80,4,1
M_antarcticum,4,13,80,4,1
M_antarcticum,4,14,80,4,1
M_antarcticum,4,15,80,4,1
M_antarcticum,4,16,80,4,1
M_antarcticum,4,17,80,4,1
M_antarcticum,4,18,80,4,1
M_antarcticum,4,19,80,4,1
M_antarcticum,4,20,80,4,1
M_antarcticum,4,21,80,4,1
M_antarcticum,4,22,80,4,1
M_antarcticum,4,23,80,4,1
M_antarcticum,4,24,80,4,1
M_antarcticum,4,25,80,4,1
M_antarcticum,4,26,80,4,1
M_antarcticum,4,27,80,24,1
M_antarcticum,4,28,80,24,1
M_antarcticum,4,29,80,24,1
M_antarcticum,4,30,80,24,1
M_antarcticum,4,31,80,24,1
M_antarcticum,4,32,80,24,1
M_antarcticum,4,33,80,24,1
M_antarcticum,4,34,80,24,1
M_antarcticum,4,35,80,24,1
M_antarcticum,4,36,80,24,1
M_antarcticum,4,37,80,24,1
M_antarcticum,4,38,80,24,1
M_antarcticum,4,39,80,24,1
M_antarcticum,4,40,80,24,1
M_antarcticum,4,41,80,24,1
M_antarcticum,4,42,80,24,1
M_antarcticum,4,43,80,24,1
M_antarcticum,4,44,80,24,1
M_antarcticum,4,45,80,24,1
M_antarcticum,4,46,80,24,1
M_antarcticum,4,47,80,24,1
M_antarcticum,4,48,80,24,1
M_antarcticum,4,49,80,24,1
M_antarcticum,4,50,80,24,1
M_antarcticum,4,51,80,24,1
M_antarcticum,4,52,80,24,1
M_antarcticum,4,53,80,24,1
M_antarcticum,4,54,80,24,1
M_antarcticum,4,55,80,24,1
M_antarcticum,4,56,80,24,1
M_antarcticum,4,57,80,24,1
M_antarcticum,4,58,80,24,1
M_antarcticum,4,59,80,24,1
M_antarcticum,4,60,80,24,1
M_antarcticum,4,61,80,24,1
M_antarcticum,4,62,80,24,1
M_antarcticum,4,63,80,24,1
M_antarcticum,4,64,80,24,1
M_antarcticum,4,65,80,24,1
M_antarcticum,4,66,80,24,1
M_antarcticum,4,67,80,24,1
M_antarcticum,4,68,80,24,1
M_antarcticum,4,69,80,24,1
M_antarcticum,4,70,80,24,1
M_antarcticum,4,71,80,24,1
M_antarcticum,4,72,80,24,1
M_antarcticum,4,73,80,24,1
M_antarcticum,4,74,80,24,0
M_antarcticum,4,75,80,24,0
M_antarcticum,4,76,80,24,0
M_antarcticum,4,77,80,24,0
M_antarcticum,4,78,80,24,0
M_antarcticum,4,79,80,24,0
M_antarcticum,4,80,80,24,0
M_antarcticum,5,1,80,1,1
M_antarcticum,5,2,80,1,1
M_antarcticum,5,3,80,1,1
M_antarcticum,5,4,80,1,1
M_antarcticum,5,5,80,1,1
M_antarcticum,5,6,80,1,1
M_antarcticum,5,7,80,1,1
M_antarcticum,5,8,80,1,1
M_antarcticum,5,9,80,1,1
M_antarcticum,5,10,80,1,1
M_antarcticum,5,11,80,1,1
M_antarcticum,5,12,80,1,1
M_antarcticum,5,13,80,1,1
M_antarcticum,5,14,80,1,1
M_antarcticum,5,15,80,1,1
M_antarcticum,5,16,80,4,1
M_antarcticum,5,17,80,4,1
M_antarcticum,5,18,80,4,1
M_antarcticum,5,19,80,4,1
M_antarcticum,5,20,80,4,1
M_antarcticum,5,21,80,4,1
M_antarcticum,5,22,80,4,1
M_antarcticum,5,23,80,24,1
M_antarcticum,5,24,80,24,1
M_antarcticum,5,25,80,24,1
M_antarcticum,5,26,80,24,1
M_antarcticum,5,27,80,24,1
M_antarcticum,5,28,80,24,1
M_antarcticum,5,29,80,24,1
M_antarcticum,5,30,80,24,1
M_antarcticum,5,31,80,24,1
M_antarcticum,5,32,80,24,1
M_antarcticum,5,33,80,24,1
M_antarcticum,5,34,80,24,1
M_antarcticum,5,35,80,24,1
M_antarcticum,5,36,80,24,1
M_antarcticum,5,37,80,24,1
M_antarcticum,5,38,80,24,1
M_antarcticum,5,39,80,24,1
M_antarcticum,5,40,80,24,1
M_antarcticum,5,41,80,24,1
M_antarcticum,5,42,80,24,1
M_antarcticum,5,43,80,24,1
M_antarcticum,5,44,80,24,1
M_antarcticum,5,45,80,24,1
M_antarcticum,5,46,80,24,1
M_antarcticum,5,47,80,24,1
M_antarcticum,5,48,80,24,1
M_antarcticum,5,49,80,24,1
M_antarcticum,5,50,80,24,1
M_antarcticum,5,51,80,24,1
M_antarcticum,5,52,80,24,1
M_antarcticum,5,53,80,24,1
M_antarcticum,5,54,80,24,1
M_antarcticum,5,55,80,24,1
M_antarcticum,5,56,80,24,1
M_antarcticum,5,57,80,24,1
M_antarcticum,5,58,80,24,1
M_antarcticum,5,59,80,24,1
M_antarcticum,5,60,80,24,1
M_antarcticum,5,61,80,24,1
M_antarcticum,5,62,80,24,1
M_antarcticum,5,63,80,24,1
M_antarcticum,5,64,80,24,1
M_antarcticum,5,65,80,24,1
M_antarcticum,5,66,80,24,1
M_antarcticum,5,67,80,24,1
M_antarcticum,5,68,80,24,1
M_antarcticum,5,69,80,24,1
M_antarcticum,5,70,80,24,1
M_antarcticum,5,71,80,24,1
M_antarcticum,5,72,80,24,0
M_antarcticum,5,73,80,24,0
M_antarcticum,5,74,80,24,0
M_antarcticum,5,75,80,24,0
M_antarcticum,5,76,80,24,0
M_antarcticum,5,77,80,24,0
M_antarcticum,5,78,80,24,0
M_antarcticum,5,79,80,24,0
M_antarcticum,5,80,80,24,0
M_antarcticum,6,1,80,1,1
M_antarcticum,6,2,80,1,1
M_antarcticum,6,3,80,1,1
M_antarcticum,6,4,80,1,1
M_antarcticum,6,5,80,1,1
M_antarcticum,6,6,80,4,1
M_antarcticum,6,7,80,4,1
M_antarcticum,6,8,80,4,1
M_antarcticum,6,9,80,4,1
M_antarcticum,6,10,80,4,1
M_antarcticum,6,11,80,4,1
M_antarcticum,6,12,80,4,1
M_antarcticum,6,13,80,24,1
M_antarcticum,6,14,80,24,1
M_antarcticum,6,15,80,24,1
M_antarcticum,6,16,80,24,1
M_antarcticum,6,17,80,24,1
M_antarcticum,6,18,80,24,1
M_antarcticum,6,19,80,24,1
M_antarcticum,6,20,80,24,1
M_antarcticum,6,21,80,24,1
M_antarcticum,6,22,80,24,1
M_antarcticum,6,23,80,24,1
M_antarcticum,6,24,80,24,1
M_antarcticum,6,25,80,24,1
M_antarcticum,6,26,80,24,1
M_antarcticum,6,27,80,24,1
M_antarcticum,6,28,80,24,1
M_antarcticum,6,29,80,24,1
M_antarcticum,6,30,80,24,1
M_antarcticum,6,31,80,24,1
M_antarcticum,6,32,80,24,1
M_antarcticum,6,33,80,24,1
M_antarcticum,6,34,80,24,1
M_antarcticum,6,35,80,24,1
M_antarcticum,6,36,80,24,1
M_antarcticum,6,37,80,24,1
M_antarcticum,6,38,80,24,1
M_antarcticum,6,39,80,24,1
M_antarcticum,6,40,80,24,1
M_antarcticum,6,41,80,24,1
M_antarcticum,6,42,80,24,1
M_antarcticum,6,43,80,24,1
M_antarcticum,6,44,80,24,1
M_antarcticum,6,45,80,24,1
M_antarcticum,6,46,80,24,1
M_antarcticum,6,47,80,24,1
M_antarcticum,6,48,80,24,1
M_antarcticum,6,49,80,24,1
M_antarcticum,6,50,80,24,1
M_antarcticum,6,51,80,24,1
M_antarcticum,6,52,80,24,1
M_antarcticum,6,53,80,24,1
M_antarcticum,6,54,80,24,1
M_antarcticum,6,55,80,24,1
M_antarcticum,6,56,80,24,1
M_antarcticum,6,57,80,24,1
M_antarcticum,6,58,80,24,1
M_antarcticum,6,59,80,24,1
M_antarcticum,6,60,80,24,1
M_antarcticum,6,61,80,24,1
M_antarcticum,6,62,80,24,1
M_antarcticum,6,63,80,24,1
M_antarcticum,6,64,80,24,1
M_antarcticum,6,65,80,24,1
M_antarcticum,6,66,80,24,1
M_antarcticum,6,67,80,24,0
M_antarcticum,6,68,80,24,0
M_antarcticum,6,69,80,24,0
M_antarcticum,6,70,80,24,0
M_antarcticum,6,71,80,24,0
M_antarcticum,6,72,80,24,0
M_antarcticum,6,73,80,24,0
M_antarcticum,6,74,80,24,0
M_antarcticum,6,75,80,24,0
M_antarcticum,6,76,80,24,0
M_antarcticum,6,77,80,24,0
M_antarcticum,6,78,80,24,0
M_antarcticum,6,79,80,24,0
M_antarcticum,6,80,80,24,0
M_antarcticum,1,1,160,1,1
M_antarcticum,1,2,160,1,1
M_antarcticum,1,3,160,1,1
M_antarcticum,1,4,160,1,1
M_antarcticum,1,5,160,1,1
M_antarcticum,1,6,160,1,1
M_antarcticum,1,7,160,1,1
M_antarcticum,1,8,160,1,1
M_antarcticum,1,9,160,1,1
M_antarcticum,1,10,160,1,1
M_antarcticum,1,11,160,1,1
M_antarcticum,1,12,160,1,1
M_antarcticum,1,13,160,1,1
M_antarcticum,1,14,160,1,1
M_antarcticum,1,15,160,1,1
M_antarcticum,1,16,160,1,1
M_antarcticum,1,17,160,1,1
M_antarcticum,1,18,160,1,1
M_antarcticum,1,19,160,1,1
M_antarcticum,1,20,160,1,1
M_antarcticum,1,21,160,1,1
M_antarcticum,1,22,160,1,1
M_antarcticum,1,23,160,1,1
M_antarcticum,1,24,160,1,1
M_antarcticum,1,25,160,1,1
M_antarcticum,1,26,160,1,1
M_antarcticum,1,27,160,1,1
M_antarcticum,1,28,160,1,1
M_antarcticum,1,29,160,1,1
M_antarcticum,1,30,160,1,1
M_antarcticum,1,31,160,1,1
M_antarcticum,1,32,160,1,1
M_antarcticum,1,33,160,1,1
M_antarcticum,1,34,160,1,1
M_antarcticum,1,35,160,1,1
M_antarcticum,1,36,160,4,1
M_antarcticum,1,37,160,4,1
M_antarcticum,1,38,160,4,1
M_antarcticum,1,39,160,4,1
M_antarcticum,1,40,160,4,1
M_antarcticum,1,41,160,4,1
M_antarcticum,1,42,160,4,1
M_antarcticum,1,43,160,4,1
M_antarcticum,1,44,160,24,1
M_antarcticum,1,45,160,24,1
M_antarcticum,1,46,160,24,1
M_antarcticum,1,47,160,24,1
M_antarcticum,1,48,160,24,1
M_antarcticum,1,49,160,24,1
M_antarcticum,1,50,160,24,1
M_antarcticum,1,51,160,24,1
M_antarcticum,1,52,160,24,1
M_antarcticum,1,53,160,24,1
M_antarcticum,1,54,160,24,1
M_antarcticum,1,55,160,24,1
M_antarcticum,1,56,160,24,1
M_antarcticum,1,57,160,24,1
M_antarcticum,1,58,160,24,1
M_antarcticum,1,59,160,24,1
M_antarcticum,1,60,160,24,1
M_antarcticum,1,61,160,24,1
M_antarcticum,1,62,160,24,1
M_antarcticum,1,63,160,24,1
M_antarcticum,1,64,160,24,1
M_antarcticum,1,65,160,24,1
M_antarcticum,1,66,160,24,1
M_antarcticum,1,67,160,24,1
M_antarcticum,1,68,160,24,1
M_antarcticum,1,69,160,24,1
M_antarcticum,1,70,160,24,1
M_antarcticum,1,71,160,24,1
M_antarcticum,1,72,160,24,1
M_antarcticum,1,73,160,24,1
M_antarcticum,1,74,160,24,1
M_antarcticum,1,75,160,24,1
M_antarcticum,1,76,160,24,1
M_antarcticum,1,77,160,24,1
M_antarcticum,1,78,160,24,1
M_antarcticum,1,79,160,24,1
